id|id_tipo_mov|id_conto|data_ins|data_mov|dare_avere|importo|note
1422|7|2|21/06/2022 02:08:20.753|20/06/2022|f|6.58|
1433|1|2|27/06/2022 01:01:55.373|26/06/2022|f|22.5|
1434|1|2|27/06/2022 01:03:17.057|26/06/2022|f|8.25|
1435|1|2|27/06/2022 01:04:14.47|26/06/2022|f|5|Bonifico ad Ana
1513|1|2|16/08/2022 08:34:10.413|14/08/2022|f|122.85|
1917|1|7|12/11/2022 23:30:01.357|12/11/2022|f|1.6|
1973|7|7|26/11/2022 00:53:32.02|25/11/2022|f|6.64|
1974|7|7|26/11/2022 00:53:50.427|25/11/2022|f|11|
1975|7|2|26/11/2022 00:55:20.387|25/11/2022|f|185.85|
2096|5|2|21/12/2022 22:09:49.887|21/12/2022|f|38.25|
1986|1|7|29/11/2022 02:33:51.857|28/11/2022|f|2|
1987|7|7|29/11/2022 02:34:22.557|28/11/2022|f|5.85|
1988|1|7|29/11/2022 02:35:00.427|28/11/2022|f|11.38|
1989|7|7|29/11/2022 02:35:13.16|28/11/2022|f|12.5|
1990|1|1|29/11/2022 02:35:31.17|28/11/2022|f|16|
1991|4|2|29/11/2022 02:35:59.733|22/11/2022|t|42|
1992|5|2|29/11/2022 02:36:42.22|22/11/2022|t|62.15|
1993|4|2|29/11/2022 02:37:11.027|26/11/2022|t|231.45|
1994|7|7|29/11/2022 22:23:51.923|29/11/2022|f|7.44|
1995|7|7|29/11/2022 22:23:59.043|29/11/2022|f|15|
1996|7|4|29/11/2022 22:24:10.267|29/11/2022|f|8|
1997|1|7|30/11/2022 01:49:56.227|30/11/2022|f|1.6|
2097|1|1|21/12/2022 23:09:11.85|24/12/2022|f|30|
2098|1|7|21/12/2022 23:10:49.333|21/12/2022|f|4.99|
2115|1|2|30/12/2022 18:07:40.28|30/12/2022|f|19.54|
2118|1|2|02/01/2023 15:02:31.18|01/01/2023|f|10|
2258|7|7|15/03/2023 00:59:12.43|12/03/2023|f|6|
2120|2|2|02/01/2023 15:07:18.57|02/01/2023|f|753.59|
2121|5|2|02/01/2023 15:07:40.09|02/01/2023|f|1120|
2178|1|7|26/01/2023 02:21:03.283|22/01/2023|f|4.16|
2179|1|1|26/01/2023 02:21:25.543|23/01/2023|f|2|
2180|1|7|26/01/2023 02:21:42.92|23/01/2023|f|1.3|
2181|1|7|26/01/2023 02:22:01.747|24/01/2023|f|11|
2182|1|1|26/01/2023 02:22:27.99|24/01/2023|f|85|
2183|7|7|26/01/2023 02:22:43.707|25/01/2023|f|3.25|
2184|7|7|26/01/2023 02:23:02.307|25/01/2023|f|5|
2328|7|7|30/04/2023 23:26:59.17|21/04/2023|f|6.16|
2359|4|2|15/05/2023 01:49:46.063|02/05/2023|t|396|
2370|5|7|25/05/2023 17:30:26.88|25/05/2023|f|16.95|
2372|4|7|29/05/2023 00:35:48.277|22/05/2023|t|396|
2405|7|7|12/06/2023 23:23:48.52|11/06/2023|f|6|
2406|7|7|12/06/2023 23:24:06.947|12/06/2023|f|26.99|
2755|7|2|18/02/2024 19:56:05.88|14/02/2024|f|5.15|
2408|1|7|12/06/2023 23:25:54.74|05/06/2023|f|10|
2422|8|2|27/06/2023 23:11:03.417|27/06/2023|f|66|
2423|6|2|27/06/2023 23:17:49.537|27/06/2023|t|16.29|[Saldo dei debiti di id: [2411]]
2424|7|7|30/06/2023 00:11:49.067|22/06/2023|f|15.33|
2425|1|7|30/06/2023 00:12:06.673|23/06/2023|f|1.5|
2426|7|7|30/06/2023 00:12:42.667|23/06/2023|f|0.69|
2427|1|7|30/06/2023 00:13:02.453|25/06/2023|f|20|
2428|2|7|30/06/2023 00:13:17.48|26/06/2023|f|13.99|
2429|1|7|30/06/2023 00:13:40.41|25/06/2023|f|3.23|
2430|7|7|30/06/2023 00:13:58.86|26/06/2023|f|0.98|
2431|7|7|30/06/2023 00:14:17.303|27/06/2023|f|0.98|
2432|1|7|30/06/2023 00:14:42.277|27/06/2023|f|12.5|
2433|1|7|30/06/2023 00:15:32.343|27/06/2023|f|3.95|
2434|7|7|30/06/2023 00:15:45.407|28/06/2023|f|0.85|
2435|1|7|30/06/2023 00:15:58.38|28/06/2023|f|1.15|
2436|7|7|30/06/2023 00:16:11.193|18/06/2023|f|7.49|
2437|7|7|30/06/2023 00:16:33.693|29/06/2023|f|2.87|
2438|5|7|30/06/2023 00:17:21.353|28/06/2023|f|133|
2439|2|7|30/06/2023 00:18:14.87|26/06/2023|f|772.56|
2440|8|2|30/06/2023 00:18:52.297|28/06/2023|f|133|
2453|7|7|16/07/2023 23:33:44.863|10/07/2023|f|39.97|
2454|1|7|16/07/2023 23:34:05.847|11/07/2023|f|11|
2455|7|7|16/07/2023 23:34:22.587|11/07/2023|f|2.18|
2456|7|7|16/07/2023 23:34:44.11|12/07/2023|f|22.58|
2457|1|7|16/07/2023 23:34:59.48|12/07/2023|f|1.4|
2458|1|7|16/07/2023 23:35:22.39|13/07/2023|f|10|
2459|1|7|16/07/2023 23:35:44.757|13/07/2023|f|12|
2460|1|7|16/07/2023 23:36:07.253|14/07/2023|f|10|
2461|1|7|16/07/2023 23:36:43.917|14/07/2023|f|14.47|
2462|1|7|16/07/2023 23:37:03.977|16/07/2023|f|21|
2463|7|7|16/07/2023 23:37:25.923|16/07/2023|f|13.84|
2464|1|2|23/07/2023 22:51:55.077|20/07/2023|f|58.3|
2465|7|7|23/07/2023 22:53:21.687|17/07/2023|f|6|
2466|1|7|23/07/2023 22:53:38.097|20/07/2023|f|5.4|
2467|7|7|23/07/2023 22:53:54.277|20/07/2023|f|10|
2468|1|7|23/07/2023 22:54:08.66|20/07/2023|f|1.4|
2469|7|7|23/07/2023 22:54:24.5|21/07/2023|f|0.98|
2470|1|7|23/07/2023 22:54:47.04|21/07/2023|f|23.22|
2471|7|7|23/07/2023 22:55:00.68|23/07/2023|f|40.12|
2472|4|7|23/07/2023 22:55:57.957|20/07/2023|t|396|
2473|5|2|23/07/2023 22:56:29.093|21/07/2023|t|1000|
2474|8|2|23/07/2023 23:04:55.127|23/07/2023|f|37.49|
2475|7|7|01/08/2023 22:49:45.057|25/07/2023|f|9.68|
2476|2|7|01/08/2023 22:49:58.41|25/07/2023|f|10|
2477|7|7|01/08/2023 22:50:26.57|26/07/2023|f|17.82|
2478|1|7|01/08/2023 22:50:49.893|26/07/2023|f|20|
2479|1|7|01/08/2023 22:51:51.347|31/07/2023|f|21|
2480|7|2|01/08/2023 22:52:09.693|31/07/2023|f|6|
2481|1|2|01/08/2023 22:52:28.397|31/07/2023|f|1.47|
2482|7|2|01/08/2023 22:52:39.29|01/08/2023|f|0.98|
2483|7|7|01/08/2023 22:52:50.477|01/08/2023|f|43.17|
2484|1|2|01/08/2023 22:53:06.28|01/08/2023|f|11.99|
2485|2|7|01/08/2023 23:44:25.56|25/07/2023|f|772.56|
2486|7|2|01/08/2023 23:56:13.007|01/08/2023|f|793|
2487|1|7|20/08/2023 19:09:48.567|08/08/2023|f|1.4|
2488|1|7|20/08/2023 19:10:10.587|09/08/2023|f|1.6|
2489|7|7|20/08/2023 19:10:36.65|09/08/2023|f|3|
2490|8|7|20/08/2023 19:11:39.8|10/08/2023|f|4.3|
2491|8|7|20/08/2023 19:12:14.283|10/08/2023|f|1.73|
2492|7|7|20/08/2023 19:12:41.567|10/08/2023|f|3.7|
2493|2|7|20/08/2023 19:12:57.443|10/08/2023|f|15|
2496|1|2|20/08/2023 19:20:26.483|04/08/2023|f|22|
2495|7|7|20/08/2023 19:18:58.8|09/08/2023|f|17.82|
2497|1|7|20/08/2023 19:20:54.703|08/08/2023|f|11|
2498|1|1|20/08/2023 19:21:14.183|10/08/2023|f|60|
2499|1|4|20/08/2023 19:21:56.037|10/08/2023|f|26|
2500|8|2|20/08/2023 19:22:16.93|10/08/2023|f|13|
2501|7|2|20/08/2023 19:22:39.633|09/08/2023|f|3|
2502|1|2|20/08/2023 19:23:22.52|10/08/2023|f|4.4|
2503|1|2|20/08/2023 19:24:07.65|11/08/2023|f|5.5|
2504|1|2|20/08/2023 19:25:44.55|14/08/2023|f|8|
2505|1|2|20/08/2023 19:26:27.703|14/08/2023|f|2|
2508|1|1|20/08/2023 19:45:20.803|17/08/2023|f|9.5|
2507|1|1|20/08/2023 19:36:34.743|18/08/2023|f|20|
2509|1|2|25/08/2023 15:10:11.25|22/08/2023|f|6.5|
2510|1|2|25/08/2023 15:11:10.093|25/08/2023|f|68.43|
2511|5|2|25/08/2023 15:11:45.533|20/08/2023|t|1000|
2512|4|2|25/08/2023 15:13:25.853|21/08/2023|t|396|
2513|4|2|25/08/2023 15:14:09.77|21/08/2023|t|928|
2514|2|2|25/08/2023 15:14:31.68|25/08/2023|f|772|
2515|1|7|25/08/2023 15:17:28.48|24/08/2023|f|57|
2516|5|2|25/08/2023 21:30:09.607|25/08/2023|f|10.75|
2528|1|2|12/09/2023 01:21:23.263|11/09/2023|f|6|
2530|1|2|12/09/2023 15:39:08.61|12/09/2023|f|34|
2531|5|2|11/10/2023 00:07:47.15|15/09/2023|t|1000|
2532|4|2|11/10/2023 00:08:52.743|20/09/2023|t|396|
2533|4|2|11/10/2023 00:09:10.047|20/09/2023|t|155|
2534|8|2|11/10/2023 00:09:59.313|20/09/2023|f|13|
2535|1|2|11/10/2023 00:10:19.11|20/09/2023|f|12.95|
2536|7|2|11/10/2023 00:10:47.247|20/09/2023|f|5.03|
2537|2|7|11/10/2023 00:11:12.17|25/09/2023|f|772.56|
2538|7|7|11/10/2023 00:11:42.11|22/09/2023|f|4|
2539|5|2|11/10/2023 00:12:11.387|24/09/2023|f|78.78|
2540|2|2|11/10/2023 00:12:43.647|01/10/2023|f|135.9|
2541|7|7|11/10/2023 00:13:11.033|01/10/2023|f|40.8|
2542|1|7|11/10/2023 00:14:16.247|06/08/2023|f|14.55|
2543|1|2|11/10/2023 00:14:33.277|06/10/2023|f|10|
2544|1|2|11/10/2023 00:14:52.83|06/10/2023|f|8.95|
2551|1|2|11/10/2023 00:20:17.25|07/10/2023|f|11|
2546|1|2|11/10/2023 00:16:40.14|07/10/2023|f|15|
2552|1|2|11/10/2023 00:20:32.84|07/10/2023|f|10.2|
2548|1|2|11/10/2023 00:17:58.41|07/10/2023|f|16.9|
2549|1|2|11/10/2023 00:18:29.593|07/10/2023|f|7|
2550|1|2|11/10/2023 00:18:47.233|08/10/2023|f|11.66|
2553|7|2|11/10/2023 00:21:03.343|08/10/2023|f|6|
2554|7|2|11/10/2023 00:21:17.773|08/10/2023|f|6.38|
2555|7|7|11/10/2023 00:22:54.38|20/09/2023|f|37.24|
2556|1|7|11/10/2023 00:23:11.387|20/09/2023|f|1.99|
2568|7|7|11/10/2023 00:31:56.99|21/09/2023|f|11.57|
2558|1|7|11/10/2023 00:24:14.317|22/09/2023|f|25|
2559|1|7|11/10/2023 00:24:38.05|22/09/2023|f|20|
2560|2|7|11/10/2023 00:25:44.53|25/09/2023|f|10|
2561|1|7|11/10/2023 00:26:06.303|29/09/2023|f|20|
2562|7|7|11/10/2023 00:26:22.757|29/09/2023|f|9.27|
2563|7|7|11/10/2023 00:26:39.86|30/09/2023|f|2.16|
2564|1|7|11/10/2023 00:27:23.3|01/10/2023|f|1.39|
2565|1|7|11/10/2023 00:27:44.223|04/10/2023|f|20|
2566|7|7|11/10/2023 00:28:33.377|04/10/2023|f|3.66|
2567|1|7|11/10/2023 00:29:07.287|06/10/2023|f|3.45|
2569|1|2|22/10/2023 02:34:18.53|08/10/2023|f|1.75|
2570|7|2|22/10/2023 02:34:34.117|11/10/2023|f|39.39|
2571|1|2|22/10/2023 02:35:05.453|13/10/2023|f|2.49|
2572|1|2|22/10/2023 02:35:31.23|13/10/2023|f|20|
2573|5|2|22/10/2023 02:35:56.787|16/10/2023|t|1000|
2574|7|2|22/10/2023 02:36:14.95|17/10/2023|f|8.08|
2575|4|2|22/10/2023 02:36:55.9|20/10/2023|t|396|
2576|4|2|22/10/2023 02:37:12.597|20/10/2023|t|155|
2577|1|7|22/10/2023 02:38:20.48|12/10/2023|f|1.75|
2578|1|8|22/10/2023 02:45:15.027|18/10/2023|f|2|
2579|7|2|22/10/2023 02:45:52.89|21/10/2023|f|41.36|
2580|1|2|22/10/2023 02:46:45.127|19/10/2023|f|20|
2581|2|2|31/10/2023 21:25:47.25|25/10/2023|f|772.49|
2582|1|2|31/10/2023 21:26:15.873|24/10/2023|f|20|
2592|1|2|31/10/2023 22:03:21.897|25/10/2023|f|11.09|
2584|7|2|31/10/2023 21:27:12.113|25/10/2023|f|15.48|
935|6|1|14/11/2021 21:04:58.833|13/11/2021|t|5|[Saldo del credito id: 77]
691|5|1|15/08/2021 21:45:31.41|15/08/2021|f|8.6|
692|5|2|15/08/2021 21:45:58.727|15/08/2021|f|6|
693|1|1|15/08/2021 21:46:19.14|15/08/2021|f|8|
694|6|1|15/08/2021 22:07:35.167|15/08/2021|t|8.5|[Saldo del credito id: 52]
936|4|1|14/11/2021 21:05:30.053|13/11/2021|t|5|
937|1|1|17/11/2021 17:23:03.507|16/11/2021|f|1.5|
938|5|2|17/11/2021 17:23:45.95|16/11/2021|f|8|
939|4|1|17/11/2021 17:24:04.337|16/11/2021|t|5|
940|5|1|17/11/2021 17:24:36.233|16/11/2021|f|40|
941|1|1|17/11/2021 17:24:53.223|16/11/2021|f|40|
942|1|1|17/11/2021 17:25:27.06|16/11/2021|f|50|
944|1|1|20/11/2021 05:44:41.49|20/11/2021|f|10|
945|1|1|20/11/2021 05:45:03.127|20/11/2021|f|13|
946|1|1|20/11/2021 05:45:22.457|20/11/2021|f|10|
955|1|4|25/11/2021 01:01:09.947|24/11/2021|f|5.5|
956|1|1|25/11/2021 01:01:22.353|24/11/2021|f|4|
998|2|2|22/12/2021 00:15:51.773|19/12/2021|f|9.99|
999|5|2|22/12/2021 00:24:44.09|20/12/2021|f|8.4|
2923|7|2|09/06/2024 23:50:36.517|09/06/2024|f|51.43|
2924|7|7|09/06/2024 23:50:51.01|09/06/2024|f|3.99|
2925|2|2|09/06/2024 23:52:21.533|03/06/2024|f|151.45|
2926|1|2|09/06/2024 23:53:00.387|15/05/2024|f|7|
2927|1|2|09/06/2024 23:54:07.207|05/06/2024|f|19.95|
2928|7|2|09/06/2024 23:55:27.473|05/06/2024|f|12.7|
2929|7|2|09/06/2024 23:56:21.077|05/06/2024|f|2.99|
2930|1|8|09/06/2024 23:57:02.527|07/06/2024|f|16.3|
2931|7|2|09/06/2024 23:57:20.147|09/06/2024|f|21.25|
3151|6|8|20/06/2024 00:17:22.587|20/06/2024|t|45|TEST - saldo deb/cred di id 3150
706|4|1|17/08/2021 19:04:41.047|17/08/2021|t|27.02|
721|5|1|27/08/2021 01:56:22.75|27/08/2021|f|1.5|
724|5|2|29/08/2021 17:38:52.813|29/08/2021|f|32.55|
743|1|2|11/09/2021 01:42:57.023|10/09/2021|f|24|
749|1|1|13/09/2021 16:08:49.903|13/09/2021|f|65|
760|1|2|18/09/2021 20:31:38.12|18/09/2021|f|68.83|
763|1|1|21/09/2021 01:08:37.133|20/09/2021|f|3.3|
766|1|2|22/09/2021 17:46:37.03|22/09/2021|f|30|
772|4|2|24/09/2021 19:04:00.48|21/09/2021|t|33.33|eBay
892|1|1|17/10/2021 23:57:39.087|17/10/2021|f|85|
893|1|1|17/10/2021 23:58:26.747|16/10/2021|f|5|
905|1|1|23/10/2021 02:24:20.057|22/10/2021|f|5|
906|5|1|23/10/2021 02:24:35|22/10/2021|f|5|
910|1|1|26/10/2021 00:24:39.143|25/10/2021|f|2.5|
912|1|2|28/10/2021 23:08:17.593|26/10/2021|f|32.46|
913|1|2|28/10/2021 23:08:50.483|27/10/2021|f|7.2|
915|1|2|01/11/2021 01:02:10.54|30/10/2021|f|4|
916|1|2|01/11/2021 01:02:27.153|30/10/2021|f|36.75|
918|5|2|02/11/2021 16:41:21.267|01/11/2021|f|12.99|
919|5|2|02/11/2021 16:41:33.7|01/11/2021|f|402|
920|6|2|03/11/2021 19:26:15.843|02/11/2021|t|60.1|[Saldo del credito id: 62]
921|6|2|03/11/2021 19:26:31.193|02/11/2021|t|17.86|[Saldo del credito id: 67]
922|6|2|03/11/2021 19:26:40.363|02/11/2021|t|45|[Saldo del credito id: 64]
923|6|2|03/11/2021 19:26:48.853|02/11/2021|t|10|[Saldo del credito id: 63]
924|1|2|03/11/2021 20:06:39.957|03/11/2021|f|13.15|
926|1|2|04/11/2021 00:07:29.293|03/11/2021|f|9.2|
927|1|2|04/11/2021 00:07:45.683|03/11/2021|f|9|
928|5|2|06/11/2021 17:00:41.56|06/11/2021|f|7|
929|1|2|08/11/2021 16:21:35.307|07/11/2021|f|12.8|
931|1|2|11/11/2021 00:32:22.333|11/11/2021|f|7.44|
932|1|2|12/11/2021 14:26:43.573|11/11/2021|f|6.5|
933|1|2|13/11/2021 02:49:18.12|12/11/2021|f|12|
934|1|2|13/11/2021 02:49:55.903|12/11/2021|f|8.28|
947|1|2|21/11/2021 03:42:41.53|20/11/2021|f|10|
948|1|1|21/11/2021 18:25:08.477|18/11/2021|f|6.2|
957|1|2|26/11/2021 14:50:26.397|26/11/2021|f|113.05|
961|1|2|30/11/2021 20:33:31.23|28/11/2021|f|10.5|
962|5|2|30/11/2021 20:33:50.687|28/11/2021|f|402|
963|1|1|01/12/2021 21:32:42.737|01/12/2021|f|300|
964|1|2|01/12/2021 21:33:19.247|01/12/2021|f|9.5|
966|1|1|03/12/2021 03:45:48.327|02/12/2021|f|7.5|
967|1|2|03/12/2021 03:46:08.003|02/12/2021|f|39.98|
969|1|2|05/12/2021 22:01:25.633|05/12/2021|f|8.75|
970|1|1|08/12/2021 17:00:09.52|05/12/2021|f|4|
971|5|2|08/12/2021 17:01:00.267|07/12/2021|t|7|
972|6|1|08/12/2021 17:02:39.107|18/11/2021|t|40|[Saldo del credito id: 82]
973|6|2|08/12/2021 17:06:07.293|02/12/2021|t|12.99|[Saldo del credito id: 78]
974|6|2|08/12/2021 17:06:16.47|02/12/2021|t|402|[Saldo del credito id: 79]
975|6|2|08/12/2021 17:06:28.817|02/12/2021|t|402|[Saldo del credito id: 86]
976|6|2|08/12/2021 17:06:44.69|02/12/2021|t|102.5|[Saldo del credito id: 83]
978|6|4|10/12/2021 02:25:14.367|27/11/2021|t|27|[Saldo del credito id: 85]
979|5|2|10/12/2021 02:25:52.987|09/12/2021|f|3.6|
980|1|1|10/12/2021 02:26:11.957|09/12/2021|f|3|
981|1|2|10/12/2021 02:26:26.753|09/12/2021|f|7|
983|1|2|13/12/2021 17:08:45.65|11/12/2021|f|21|
984|6|2|13/12/2021 17:09:02.56|11/12/2021|f|7|[Saldo del credito id: 87]
985|1|1|13/12/2021 17:09:27.943|11/12/2021|f|1.5|
986|1|2|14/12/2021 17:32:09.797|14/12/2021|f|10|
987|1|2|14/12/2021 22:08:17.013|14/12/2021|f|49.5|
988|1|2|15/12/2021 00:28:43.16|14/12/2021|f|6.5|
989|1|2|15/12/2021 01:04:18.927|15/12/2021|f|14|
990|5|2|16/12/2021 12:37:40.807|16/12/2021|t|80|
992|1|2|18/12/2021 01:46:07.567|17/12/2021|f|2|
993|1|2|18/12/2021 01:46:25.327|17/12/2021|f|6.9|
994|1|2|18/12/2021 01:46:52.427|17/12/2021|f|27|
996|1|1|19/12/2021 00:00:32.75|19/12/2021|f|6.2|
997|1|2|21/12/2021 16:30:52.977|20/12/2021|f|15|
1003|1|2|23/12/2021 14:50:01.733|22/12/2021|f|4|
1004|5|2|23/12/2021 14:50:40.293|21/12/2021|f|120|
1005|1|2|23/12/2021 14:52:36.12|21/12/2021|f|16.99|
1006|1|1|23/12/2021 14:53:02.13|21/12/2021|f|3|
1007|1|2|23/12/2021 14:53:11.53|21/12/2021|f|70|
1008|5|1|23/12/2021 14:53:27.697|21/12/2021|f|30|
1009|1|2|23/12/2021 15:41:17.987|21/12/2021|f|6.5|
1010|6|1|23/12/2021 19:23:30.657|23/12/2021|t|30|[Saldo del credito id: 95]
1016|1|1|26/12/2021 19:01:52.987|24/12/2021|f|6.2|
1017|1|2|26/12/2021 19:02:41.32|26/12/2021|f|4|
1018|1|1|26/12/2021 19:03:02.563|26/12/2021|f|8.7|
1019|1|2|26/12/2021 19:03:16.55|26/12/2021|f|78.9|
1020|1|2|26/12/2021 19:06:28.863|24/12/2021|f|4|
1022|4|1|29/12/2021 03:30:38.02|27/12/2021|t|18|
1026|1|1|02/01/2022 18:50:43.39|31/12/2021|f|10|
1027|1|1|02/01/2022 18:51:00.86|31/12/2021|f|6.2|
1030|4|6|03/01/2022 22:29:34.727|03/01/2022|t|10|
1031|1|1|03/01/2022 22:29:47.03|03/01/2022|f|2.5|
1032|1|2|03/01/2022 22:30:06.72|03/01/2022|f|11.5|
1033|1|1|04/01/2022 19:44:01.777|04/01/2022|f|2|
1034|1|2|04/01/2022 19:44:32.337|04/01/2022|f|30|
1035|1|2|04/01/2022 19:46:19.567|04/01/2022|f|7.02|
1046|1|2|09/01/2022 22:50:58.617|08/01/2022|f|21|
1047|1|1|09/01/2022 22:51:12.717|08/01/2022|f|2|
1048|1|2|09/01/2022 22:51:35.497|09/01/2022|f|6|
1049|1|1|12/01/2022 12:12:42.943|11/01/2022|f|3|
1050|5|2|12/01/2022 12:13:18.063|12/01/2022|f|402|
1051|6|1|12/01/2022 12:27:14.15|11/01/2021|t|20|[Saldo del credito id: 97]
1052|4|2|12/01/2022 12:29:00.37|11/01/2021|t|11.05|
1053|1|1|13/01/2022 12:24:14.39|12/01/2022|f|6|
1054|1|2|16/01/2022 01:38:43.95|13/01/2022|f|16|
1055|1|2|16/01/2022 01:39:07.157|15/01/2022|f|19|
1056|1|2|16/01/2022 01:39:27.707|15/01/2022|f|34.5|
1057|1|1|16/01/2022 01:39:45.287|15/01/2022|f|2|
1058|1|1|16/01/2022 18:28:11.42|13/01/2022|f|6.2|
1062|1|2|18/01/2022 14:51:06.81|18/01/2022|f|37.5|
1063|1|2|18/01/2022 14:51:19.68|18/01/2022|f|70.96|
1066|2|2|19/01/2022 19:01:42.933|19/01/2022|f|9.99|
1067|4|1|19/01/2022 19:02:00.887|19/01/2022|t|20|
1068|1|2|20/01/2022 15:17:29.02|20/01/2022|f|15|
1069|1|1|21/01/2022 12:21:13.697|19/01/2022|f|2|
1070|1|1|22/01/2022 01:30:47.377|21/01/2022|f|2|
1071|6|1|22/01/2022 01:30:58.83|21/01/2022|t|50|[Saldo del credito id: 101]
1075|1|2|25/01/2022 17:26:59.273|25/01/2022|f|31.42|
1076|1|1|26/01/2022 19:36:20.237|25/01/2022|f|9|
1077|1|2|26/01/2022 19:36:35.373|25/01/2022|f|10|
1078|1|1|26/01/2022 23:23:38.25|25/01/2022|f|6.2|
1079|1|2|29/01/2022 16:06:54.96|28/01/2022|f|14|
1080|1|1|29/01/2022 16:07:10.927|28/01/2022|f|10|
1081|1|1|29/01/2022 16:07:22.77|28/01/2022|f|3.5|
1083|1|2|30/01/2022 05:25:22.117|29/01/2022|f|5|
1086|5|1|31/01/2022 19:33:02.89|31/01/2022|f|100|
1087|5|1|31/01/2022 19:33:12.407|31/01/2022|f|60|
1088|5|2|31/01/2022 19:33:23.693|31/01/2022|f|50|
1089|1|1|31/01/2022 19:33:33.993|31/01/2022|f|60|
1090|5|2|01/02/2022 12:38:42.553|01/02/2022|f|7.02|
1091|1|2|01/02/2022 14:10:48.493|01/02/2022|f|36.69|
1096|1|1|05/02/2022 04:11:21.423|04/02/2022|f|10|
1097|1|1|05/02/2022 04:11:45.39|04/02/2022|f|6.5|
1098|1|1|05/02/2022 04:12:14.15|04/02/2022|f|8|
1099|1|1|05/02/2022 04:12:34.69|05/02/2022|f|6|
1100|1|1|05/02/2022 04:12:51.143|04/02/2022|f|6.2|
1865|7|7|04/11/2022 02:21:44.323|03/11/2022|f|7.5|
1101|6|6|05/02/2022 15:44:15.38|05/02/2022|t|50|[Saldo del credito id: 104]
1102|1|8|07/02/2022 17:34:56.447|05/02/2022|f|6|
1103|1|1|07/02/2022 17:35:09.467|05/02/2022|f|1.5|
1104|1|1|07/02/2022 17:35:29.33|05/02/2022|f|5|
1105|5|2|07/02/2022 17:35:56.547|05/02/2022|f|2.86|
1106|5|2|07/02/2022 17:36:10.633|05/02/2022|f|7|
1108|6|2|08/02/2022 19:21:00.02|17/01/2022|t|22|[Saldo del credito id: 96]
1110|1|2|14/02/2022 00:48:21.407|11/02/2022|f|43.5|
1112|5|1|14/02/2022 01:59:10.643|11/02/2022|f|5|
1113|5|1|14/02/2022 01:59:23.367|11/02/2022|f|5|
1114|1|1|14/02/2022 01:59:37.217|11/02/2022|f|10|
1115|1|2|14/02/2022 02:00:43.65|12/02/2022|f|37|
1116|1|2|14/02/2022 02:00:57.397|12/02/2022|f|15|
1117|1|1|14/02/2022 19:14:49.333|14/02/2022|f|6.2|
1119|1|1|18/02/2022 03:01:22.077|17/02/2022|f|5|
1120|1|2|18/02/2022 03:01:44.483|17/02/2022|f|30|
1121|1|4|18/02/2022 03:02:04.73|17/02/2022|f|6.5|
1123|1|1|21/02/2022 18:15:38.067|20/02/2022|f|5|
1125|6|2|21/02/2022 18:16:16.01|18/02/2022|t|402|[Saldo del credito id: 109]
1126|6|2|21/02/2022 18:16:27.877|18/02/2022|t|7|[Saldo del credito id: 108]
1127|6|2|21/02/2022 18:16:38.55|18/02/2022|t|2.86|[Saldo del credito id: 107]
1128|6|2|21/02/2022 18:16:53.6|18/02/2022|t|7.02|[Saldo del credito id: 105]
1129|6|2|21/02/2022 18:17:08.09|18/02/2022|t|402|[Saldo del credito id: 100]
1130|6|2|21/02/2022 18:17:23.367|18/02/2022|t|7.95|[Saldo del credito id: 98]
1131|6|2|21/02/2022 18:17:38.883|18/02/2022|t|120|[Saldo del credito id: 94]
1132|6|2|21/02/2022 18:17:55.427|18/02/2022|t|8.4|[Saldo del credito id: 91]
1133|6|2|21/02/2022 18:18:08.577|18/02/2022|f|80|[Saldo del credito id: 90]
1134|6|2|21/02/2022 18:18:19.08|18/02/2022|t|3.6|[Saldo del credito id: 89]
1135|6|2|21/02/2022 18:18:30.217|18/02/2022|t|7|[Saldo del credito id: 88]
1136|6|2|21/02/2022 18:18:40.023|18/02/2022|t|8|[Saldo del credito id: 81]
1137|6|2|21/02/2022 18:18:53.637|18/02/2022|t|7|[Saldo del credito id: 80]
1138|5|2|21/02/2022 18:21:33.823|18/02/2022|t|39.15|
1146|5|2|25/02/2022 16:43:08.297|25/02/2022|f|11.89|
1147|1|1|28/02/2022 22:58:52.67|25/02/2022|f|20|
1148|1|2|28/02/2022 23:00:27.92|25/02/2022|f|9.5|
1149|1|1|28/02/2022 23:00:44.083|25/02/2022|f|3.5|
1150|5|2|28/02/2022 23:01:15.517|25/02/2022|f|118|
1151|5|2|28/02/2022 23:03:31.687|25/02/2022|f|15|
1161|1|1|07/03/2022 01:32:29.5|05/03/2022|f|6|
1162|1|1|07/03/2022 01:32:43.22|06/03/2022|f|5|
1163|1|2|09/03/2022 02:40:00.12|08/03/2022|f|5|
1164|5|2|09/03/2022 02:40:22.01|08/03/2022|f|402|
1169|1|1|14/03/2022 01:42:48.54|12/03/2022|f|5|
1170|6|6|15/03/2022 15:23:03.433|15/03/2022|t|6|[Saldo del credito id: 121]
1171|1|1|16/03/2022 02:05:46.487|15/03/2022|f|10|
1180|1|1|21/03/2022 16:33:36.377|21/03/2022|f|10|
1000|5|2|22/12/2021 00:26:09.593|20/12/2021|t|80|
1001|5|2|22/12/2021 02:27:02.363|23/09/2021|f|34.61|
1092|6|6|01/02/2022 15:13:08.847|31/01/2022|t|60|[Saldo del credito id: 103]
1122|1|2|20/02/2022 04:14:01.857|19/02/2022|f|7.89|
